id,video
201801310ATL,K_5Lc-xeIgI
201801310BOS,xlS3Fk7wGyU
201801310BRK,-qlM4gCCf_U
201801310CLE,ts5ctE77O94
201801310IND,QGUoP1S_hvs
201801310ORL,iADI2mPcMQ4
201801310PHO,CgTHDwlfPH4
201801310POR,TGkP8o1JOnQ
201802010DEN,C8qvHo1v4KI
201802010DET,yHagqVkOZnk
201802010MIN,nodkeg0bJ08
201802010SAS,rMZknDqC-Ho
201802010WAS,4umRHTpWLsg
201802020BOS,g4ZZUeFCNss
201802020BRK,pvF25RvaKUY
201802020CHO,9YJh2K_5kbQ
201802020MIL,ju3AhVd1d80
201802020OKC,jyRtO1BImS4
201802020PHI,6UmEqRqsypg
201802020PHO,awRxnrI6xIM
201802020SAC,B0mzqYFWLMo
201802020TOR,PznC7_wcHhY
201802030CLE,vG_kVAo4H0o
201802030DEN,dek9OSrjHLg
201802030DET,Ajv62p_uhlo
201802030IND,ss_XM8a5sVw
201802030LAC,p07Z6ZOo_mo
201802030MIN,ZGIsMpmhhxI
201802030ORL,DyBxVyQASJ8
201802030SAC,x6d5JdoLu7Q
201802030SAS,2OKkM_-rhjk
201802040BOS,DuQIqq2iF5I
201802040BRK,4R_oymvo7do
201802040NYK,dKQxuSE1BpQ
201802040OKC,rgEA_a6Ap1I
201802040PHO,6nPhED2QQ1A
201802040TOR,3fT6aYz2N9w
201802050DEN,0ENX-6tQdBE
201802050DET,bsagopMV3ps
201802050IND,cGbYAiBuNW4
201802050LAC,l_OUvWb9S7o
201802050MIA,MEpXO5lFvj0
201802050NOP,Eu6tvgUex6Y
201802050SAC,sPL9X_12Zr8
201802060ATL,3fT6aYz2N9w
201802060BRK,9XVnEWL-_ag
201802060GSW,wkFLLLwijrw
201802060LAL,p4AMQ_DdRqM
201802060NYK,ju3AhVd1d80
201802060ORL,lbphNW-JYiw
201802060PHI,UIBTA7BggdY
201802060TOR,Ajv62p_uhlo
201802070CLE,ZCLNgIQUXxU
201802070DET,MobrXt3sLsQ
201802070MEM,zSjaaveZWkA
201802070MIA,6advLJUPLYA
201802070PHO,TpTE7SHLNy4
201802080GSW,yOZBwGBzeN0
201802080LAL,rgEA_a6Ap1I
201802080ORL,spb-kiVqBP4
201802080POR,c_VIL7i8V4E
201802080TOR,TBR7QG9BDtU
201802080WAS,UiqXZYErVDc
201802090ATL,dkQbciGOAJE
201802090BOS,mASApjK2x7I
201802090CHI,yGw3WYGNu4M
201802090DET,RY7SaIhJkTg
201802090HOU,ssVdmpm2Z7M
201802090MIA,MEpXO5lFvj0
201802090PHI,-LoTHq5mGAQ
201802090SAC,Jm-1tjG5uIE
201802090UTA,CIXBCmxtvEM
201802100BRK,-LoTHq5mGAQ
201802100CHI,aS_1FUDQD0I
201802100DAL,pvF25RvaKUY
201802100GSW,BSBO6wwFI9A
201802100ORL,3dQvwZtAAJE
201802100PHI,cT5OuCAKw9k
201802100PHO,qhV7dNOfufI
201802110ATL,PHIh50FBMBg
201802110BOS,r_liBadmQtQ
201802110CHO,o7GAvef1eDQ
201802110HOU,0zf9g51djt0
201802110IND,OicY7QC6v7o
201802110MIN,7o_NGfLxGS4
201802110OKC,zSjGWZLQ8-I
201802110POR,ADjFUqvxG_M
201802120BRK,bT6Q2erpBqA
201802120CHI,SjPoCR5hTTY
201802120DET,jyRtO1BImS4
201802120GSW,3ldtRLq49pc
201802120PHI,El_a8fiyVdg
201802120UTA,1D_IXWhWj98
201802130DAL,MdxwKNTCJb0
201802130DEN,ENFrlFCX5Gs
201802130MIL,lFLyh7Cyfq8
201802130MIN,YxMJ9OPVJMY
201802130OKC,zxF833fSZAY
201802130TOR,fHpdUeVYQeU
201802140BOS,aX44mEG2F5I
201802140BRK,A6RFsXdK0Lw
201802140CHI,nvljyqSWps8
201802140DET,eVkUoXk_xl8
201802140HOU,y83Lb5dXSVM
201802140MEM,CXxdX3CwY9w
201802140NOP,MnQyX8iL-Qc
201802140NYK,ZsHxDYIv95A
201802140ORL,4Bl19esiSoY
201802140PHI,6UmEqRqsypg
201802140POR,6Bzyev2ri7E
201802140UTA,Eu6tvgUex6Y
201802150MIL,K2hTo1kZ3Xk
201802150MIN,pvF25RvaKUY
201802220CHI,SLVLisz56y0
201802220CHO,qDCnXpJTZPw
201802220CLE,AhUbAbQ6DeM
201802220GSW,bT6Q2erpBqA
201802220ORL,oiDi6G_f840
201802220SAC,LybZRWQysYM
201802230DEN,ENFrlFCX5Gs
201802230DET,AOYACk7m7Fk
201802230HOU,4hAoihd-v4w
201802230IND,L_Nu_VGAQpQ
201802230LAL,de65UdbCxAc
201802230MEM,sC_NKA4VquU
201802230NOP,2isOwL75P7M
201802230PHO,Eu6tvgUex6Y
201802230TOR,DvVg7G-3BsY
201802230UTA,P42V4nfKqNc
201802230WAS,jyBNqMRZ8f4
201802240GSW,9USjblkvTtM
201802240MIA,VFvHD5raVMc
201802240MIN,yGw3WYGNu4M
201802240NYK,zybZPnH3V3M
201802240PHI,R8kWNn2-lW0
201802240PHO,A6CznKLMaKQ
201802240SAC,riHkgYQZevI
201802240UTA,W8k2ttFXT0c
201802250CHO,UXsDdp__w6o
201802250CLE,kO0kmLj7Bt8
201802250DEN,xyTCgkEs_yA
201802250MIL,QYz1ykJ43GI
201802250WAS,PjNaw-lusJI
201802260ATL,riHkgYQZevI
201802260BOS,MJb-qc4x8ZE
201802260BRK,36K2G3CPyRA
201802260DAL,UnViVG7HXok
201802260NOP,8249A5Ed6fU
201802260NYK,AOYACk7m7Fk
201802260OKC,e_Z-gP9MLIk
201802260SAC,ox9m-bSEjok
201802260TOR,XPuB71sfKkk
201802260UTA,lEapNeRqqoI
201802270CHO,jxPEw448dho
201802270CLE,wU46LHNYSHM
201802270DEN,we3ME0pcJB4
201802270MIA,g1htxOE-on8
201802270MIL,FXYzyQT_cUY
201802270POR,bDKe6cMDIKA
201802280ATL,3Pby3Cd1ArM
201802280BOS,UU2l1tpZpJc
201802280DAL,mO6ewX_J6uk
201802280DET,Ox6uifGWpR8
201802280LAC,gx3S73InQ04
201802280MEM,NvWCxyGJkpw
201802280ORL,ZZF_xx-2wV4
201802280SAS,Rreuu7mdyHE
201802280WAS,MF7PxREv2DM
201803010CLE,namxwJgaF40
201803010MIA,Tq8kYE8ohk8
201803010POR,ZGIsMpmhhxI
201803010SAC,FLNZ5MxUA00
201803020ATL,FZfo0zoFbVU
201803020CHI,LB3KHKkW4Ws
201803020LAC,YZp2GXxev9Y
201803020MEM,fEEozhYftVA
201803020MIL,A6RFsXdK0Lw
201803020ORL,a6d0UePo4IE
201803020PHI,CIXBCmxtvEM
201803020PHO,FrAamajIt4M
201803020UTA,ZGIsMpmhhxI
201803020WAS,4umRHTpWLsg
201803030CLE,48GpQJX3kYY
201803030HOU,Ajv62p_uhlo
201803030MIA,JJt8Hqgj5EE
201803030ORL,hRo4CWIZA0Q
201803030POR,A0FRjQbuNHE
201803030SAC,h3BuaOH5V6g
201803030SAS,pvF25RvaKUY
201803040ATL,chjj3VnCz54
201803040DAL,de65UdbCxAc
201803040LAC,C4DrqhE9LhM
201803040MIL,gx4jSqiO8WI
201803040SAC,WZKCND60qJc
201803040TOR,o7GAvef1eDQ
201803040WAS,A6RFsXdK0Lw
201803050CHI,rJfFxDQ-8ok
201803050CLE,rJfFxDQ-8ok
201803050IND,YleyNGiW6pA
201803050LAL,bp81TW-f518
201803050MIA,h27g3ivoswM
201803050SAS,r82znWR_azQ
201803050UTA,v2kgRSPnToI
201803060CHO,AYIFE8yqobw
201803060DAL,pRmqC-MJeMM
201803060GSW,wB3g8mbzYhw
201803060LAC,CWpE4KY0u-I
201803060OKC,EA3dpjaFGwE
201803060POR,Qs9MJV61bVI
201803060TOR,W256X95wjYI
201803060WAS,Ajv62p_uhlo
201803070CHI,eMYE3oi0QpE
201803070DEN,Ajv62p_uhlo
201803070DET,juTa0fPI22M
201803070IND,N2vbkJjZG5A
201803070LAL,Dru1aKwRebs
201803070MIL,yciMlT2cCbE
201803070SAC,27tFzbUFM3w
201803080CHO,rtKogVEK2qQ
201803080GSW,kTjntK4FKdM
201803080MIA,QISqlCsPB-I
201803080MIN,2LdzrY5hW7w
201803080OKC,JA_HNZ_67uE
201803090DEN,7DT_8xZwDRU
201803090DET,SjPoCR5hTTY
201803090IND,L_Nu_VGAQpQ
201803090LAC,_kyYCQpPTww
201803090MEM,0YEIuTL3rRY
201803090MIL,ju3AhVd1d80
201803090NOP,L02pQ_S4tj8
201803090POR,9QfZetlBBlU
201803090SAC,LparOp-f2Do
201803090TOR,d4GTpp9t4tM
201803100CHO,DSB7LqomyQI
201803100DAL,NnrKrBazQxs
201803100LAC,NnrKrBazQxs
201803100MIA,FHFmw7D4PBM
201803100OKC,IwZIkwEL2g0
201803110ATL,h99mj8cc5CU
201803110BOS,uOErXBGSnbY
201803110BRK,aV5iy6eE9tQ
201803110DAL,pt4vJc8m2N0
201803110DEN,ayog1UrbSgo
201803110LAL,oBmCKRDWkSU
201803110MIN,l0KX5D5rV9I
201803110NOP,awRxnrI6xIM
201803110NYK,NoarUs-FLD4
201803120HOU,85ojjgdnPqQ
201803120MEM,FH1cUTI1440
201803120OKC,X30Htoh9q10
201803120POR,KXljexgUnWs
201803130ATL,mZ5EgaMlBcM
201803130BRK,ugeLXV5ldMk
201803130CHI,bfmCUXvUVtA
201803130LAL,-TA7Ikjr7Ao
201803130NOP,CIXBCmxtvEM
201803130NYK,de65UdbCxAc
201803130PHI,ss_XM8a5sVw
201803130PHO,Ajv62p_uhlo
201803130SAS,CdjmDkJIbvE
201803130UTA,VubGbluINGg
201803130WAS,4JQh_FukWHE
201803140BOS,UiqXZYErVDc
201803140GSW,G6go_js-qoU
201803140ORL,3dQvwZtAAJE
201803140SAC,p0ZNdA5RmyM
201803150ATL,cdse-7-6tuY
201803150DEN,gkAdpRmEl9Y
201803150HOU,Eu6tvgUex6Y
201803150IND,4umRHTpWLsg
201803150MEM,sPL9X_12Zr8
201803150NYK,_YxYUtyE_RU
201803150POR,puBIMtm4p4Q
201803150SAS,Rreuu7mdyHE
201803150UTA,Eu6tvgUex6Y
201803160GSW,rqVUxJUPIAw
201803160LAL,r_liBadmQtQ
201803160OKC,oMmwFlQy210
201803160ORL,pe82lsBwU9E
201803160PHI,-qlM4gCCf_U
201803160TOR,lbSv3-WFjMg
201803170BRK,de65UdbCxAc
201803170CHI,RgB5Ub1GNUU
201803170MEM,wp0JA1NZvt8
201803170MIL,lFLyh7Cyfq8
201803170NOP,N6qj1qakVN4
201803170NYK,Club3rFLXRU
201803170PHO,RgB5Ub1GNUU
201803170POR,eNahctQZwEU
201803170SAS,Oqc9pAULQf4
201803170UTA,MdxwKNTCJb0
201803170WAS,A6RFsXdK0Lw
201803180LAC,_5Y1hzuFedQ
201803180MIN,N6qj1qakVN4
201803180NOP,2LdzrY5hW7w
201803180TOR,KYeAlxGe5LQ
201803190BRK,0cb-5C3BhtU
201803190CLE,T5IV07pa71Y
201803190IND,pUDmR_FWLk8
201803190MIA,4Bc-1Eous3o
201803190NYK,Do02lsIyueQ
201803190PHI,AYIFE8yqobw
201803190SAC,qwnoA5wdE0o
201803190SAS,EYkFCvLrXjU
201803200BOS,NyRdIWZnWec
201803200MIN,EGqNNhAibTg
201803200NOP,SVH_IQD-aMI
201803200ORL,ZZF_xx-2wV4
201803200PHO,zmR0FbfHp2A
201803200POR,vUR0o2-FDuE
201803200UTA,YLEler5ONzY
201803210BRK,qDCnXpJTZPw
201803210CHI,vhcSNsHWyP8
201803210CLE,Ptwp0oA5CUc
201803210MIA,EBzEgkBrIas
201803210MIL,i_85hnptP04
201803210NOP,9YJh2K_5kbQ
201803210PHI,3fT6aYz2N9w
201803210SAS,fLpfUyF-KM4
201803220CHO,C5RybeQ--94
201803220DAL,1d1mIchu3Q4
201803220HOU,b0nmJt8d0JY
201803220NOP,MnQyX8iL-Qc
201803220ORL,511IlSY0VQk
201803220SAC,YLEler5ONzY
201803230CHI,DvVg7G-3BsY
201803230CLE,xxi31itp7Y4
201803230GSW,47fxCOXTDkE
201803230IND,7DT_8xZwDRU
201803230NYK,GHQ3TMISQI8
201803230OKC,q5RLuAiFqTg
201803230POR,VPdrStxDkO8
201803230SAS,2OKkM_-rhjk
201803230TOR,ugeLXV5ldMk
201803230WAS,YnJY1tk6dCg
201803240DAL,VDXX1-YZ3bs
201803240DET,uIoOFcn9vTk
201803240HOU,1gVIkni9FuI
201803240MEM,2ebd9IIbnHM
201803240ORL,jDLo3SiHnq8
201803240PHI,JGM9XDCJ648
201803250BRK,8zd1uq-_1Kg
201803250GSW,weNVXSTxpis
201803250HOU,3GRjknImUAM
201803250IND,CAmHNLy5AEA
201803250MIL,3eCzKqTfVzY
201803250OKC,ffrfwWb6XGo
201803250SAC,bO0p5jjeAnk
201803250TOR,iK5I5_-tQm8
201803250WAS,biCFAgYwiig
201803260CHO,vap-Bp-g2YI
201803260DET,riHkgYQZevI
201803260MIN,LiInBALVhq8
201803260PHI,F58xphbgx3Q
201803260PHO,vz-iTBI34zM
201803270GSW,vokice5FqkI
201803270HOU,nvljyqSWps8
201803270LAC,i_85hnptP04
201803270MIA,Ajv62p_uhlo
201803270NOP,n455AW3udy4
201803270SAC,SVH_IQD-aMI
201803270TOR,KcAI6ozjicU
201803270WAS,UjK0-wvPM4w
201803280CHO,kO0kmLj7Bt8
201803280LAL,x6d5JdoLu7Q
201803280MEM,rKhSvNHuyUo
201803280MIN,IdcJyvjy4lg
201803280ORL,V0QeCEVvnso
201803280PHI,El_a8fiyVdg
201803280PHO,d1Zeu3OMrIQ
201803280UTA,2LdzrY5hW7w
201803290DET,YKu4rMNVLFk
201803290GSW,AenuoVZR-vA
201803290MIA,E80WT9rh03s
201803290SAC,GYPsIiSZC84
201803290SAS,IwZIkwEL2g0
201803300ATL,M3Pq4o7jo9s
201803300CLE,2S_9dJTH9wc
201803300DAL,m0drX_mNOJo
201803300HOU,x3wnLcJhrEM
201803300LAL,Xji_byUdhCA
201803300OKC,C8qvHo1v4KI
201803300ORL,nvljyqSWps8
201803300POR,EGqNNhAibTg
201803300UTA,lLsRSClEijY
201803310BOS,_fPLVgFKClY
201803310MIA,CIXBCmxtvEM
201803310NYK,MobrXt3sLsQ
201803310SAC,RgB5Ub1GNUU
201803310WAS,iInldsugDYM
201804010ATL,spb-kiVqBP4
201804010BRK,MRgQjTt0z18
201804010CHI,aS_1FUDQD0I
201804010CHO,LMtJByzR_IU
201804010CLE,x6d5JdoLu7Q
201804010DEN,4R_oymvo7do
201804010GSW,Mvc4s7hbF-U
201804010LAC,A6RFsXdK0Lw
201804010LAL,RgB5Ub1GNUU
201804010MIN,gxUDBKUTDSg
201804010NOP,vokice5FqkI
201804010POR,sC_NKA4VquU
201804010SAS,rMZknDqC-Ho
201804030CHI,CIXBCmxtvEM
201804030CLE,vLCtQFX3Odo
201804030DAL,P42V4nfKqNc
201804030DEN,8xqjdUGPnj0
201804030HOU,QJREuKmhWkY
201804030LAC,M2K7gOPcCIo
201804030MIA,8NLSHtLJR0Y
201804030MIL,hgwyS0x63VM
201804030NYK,QTuYcThRqjQ
201804030OKC,dek9OSrjHLg
201804030PHI,H_XUvNEED4I
201804030PHO,w-9gtyG3R3M
201804030UTA,pvF25RvaKUY
201804040ATL,Ajv62p_uhlo
201804040DET,XQrXcjaaWuw
201804040LAL,EjF8ip366oE
201804040NOP,qRMpm86Kjaw
201804040ORL,x6d5JdoLu7Q
201804040TOR,dEhHw-ThAeM
201804050CLE,GdIE4E4b2GI
201804050DEN,xAO_hex9-H8
201804050HOU,Kh38Ni4DXhM
201804050IND,fTpZSpG0_vg
201804050MIL,S-79vmTJ4UU
201804050UTA,Eu6tvgUex6Y
201804060BOS,sPL9X_12Zr8
201804060DET,kaqZtyHhM90
201804060LAL,hwhx8ye7g_Y
201804060MEM,sPL9X_12Zr8
201804060NYK,AruVj4braQE
201804060ORL,DyGPinmKIlY
201804060PHI,AruVj4braQE
201804060PHO,AruVj4braQE
201804060TOR,pP_WoHUwp7A
201804060WAS,vBeMd7AEs4Y
201804070CHI,HsamOt3_QXw
201804070GSW,I7dvlcCDp7Y
201804070HOU,BD7KWsEkfXo
201804070LAC,_Usof4p_aMU
201804070NYK,ju3AhVd1d80
201804070SAS,3WOEISRk8FE
201804080BOS,esQbEQ0m9Jc
201804080CHO,DyGPinmKIlY
201804080LAL,K4dBHiR1f2Y
201804080MEM,yHagqVkOZnk
201804080PHI,JtkzRTeFRwg
201804080PHO,CvUHcImfcVs
201804080TOR,ZZF_xx-2wV4
201804090BRK,36K2G3CPyRA
201804090DEN,v4UvlKUxj4A
201804090DET,fHpdUeVYQeU
201804090LAC,CWpE4KY0u-I
201804090MIA,X30Htoh9q10
201804090MIL,3dQvwZtAAJE
201804090MIN,eHCJ4m1rsA8
201804090NYK,EXv4wxChAbo
201804090SAS,5iMACbIWQLI
201804100ATL,M3Pq4o7jo9s
201804100DAL,z4LlkRTbQP4
201804100IND,DyGPinmKIlY
201804100LAL,mSzoLXlAZu4
201804100UTA,NEuwr6e5x_4
201804100WAS,UiqXZYErVDc
201804110BOS,Cs2BQ9whoRA
201804110CHI,PHIh50FBMBg
201804110CLE,EXv4wxChAbo
201804110LAC,Uidr28iCrAM
201804110MIA,hTX2H7dY1YI
201804110MIN,7o_NGfLxGS4
201804110NOP,Rreuu7mdyHE
201804110OKC,zSjGWZLQ8-I
201804110ORL,2yEPwcbRGOw
201804110PHI,0m89Ytt4_GI
201804110POR,ADjFUqvxG_M
201804110SAC,y83Lb5dXSVM
201804140GSW,kTjntK4FKdM
201804140PHI,6UmEqRqsypg
201804140POR,n455AW3udy4
201804140TOR,t3hgSzc06r8
201804150BOS,jPTz79i-MyA
201804150CLE,A6RFsXdK0Lw
201804150HOU,Vzp-NTgGTTo
201804150OKC,zSjaaveZWkA
201804160GSW,ZZwVbr0AnjU
201804160PHI,7R-WreYfwpA
201804170BOS,RFw-CCMLdCA
201804170POR,de65UdbCxAc
201804170TOR,t3hgSzc06r8
201804180CLE,A6RFsXdK0Lw
201804180HOU,7o_NGfLxGS4
201804180OKC,h3BuaOH5V6g
201804190MIA,V-T8-j-9ib0
201804190NOP,n455AW3udy4
201804190SAS,Qpt3q_VLxic
201804200IND,UlMh3bZYamo
201804200MIL,jPTz79i-MyA
201804200WAS,t3hgSzc06r8
201804210MIA,nTiLHzFwrgo
201804210MIN,-ytFHsko0ws
201804210NOP,n455AW3udy4
201804210UTA,h3BuaOH5V6g
201804220IND,A6RFsXdK0Lw
201804220MIL,RFw-CCMLdCA
201804220SAS,AOYACk7m7Fk
201804220WAS,t3hgSzc06r8
201804230MIN,XpoyUJ63wic
201804230UTA,jxOJsq7BkX8
201804240BOS,jPTz79i-MyA
201804240GSW,kTjntK4FKdM
201804240PHI,l5opOvEMkmg
201804250CLE,U9yU8WwVW-E
201804250HOU,7o_NGfLxGS4
201804250OKC,h3BuaOH5V6g
201804250TOR,OV_SUReHRcM
201804260MIL,jPTz79i-MyA
201804270IND,A6RFsXdK0Lw
201804270UTA,7sECn-h66XQ
201804270WAS,xWzjhNVjA-I
201804280BOS,cNbhC18PD1M
201804280GSW,VA0mJ_PkGgI
201804290CLE,A6RFsXdK0Lw
201804290HOU,wSyxWt_La6I
201804300BOS,KatiNXR_wGU
201805010GSW,I7dvlcCDp7Y
201805010TOR,4umRHTpWLsg
201805020HOU,5ASJpgaij9c
201805030BOS,z3CBvLAfdi0
201805030TOR,vLCtQFX3Odo
201805040NOP,LsFwdCgDlbQ
201805040UTA,_0Yr5L_83zw
201805050CLE,vLCtQFX3Odo
201805050PHI,z3CBvLAfdi0
201805060NOP,zeBMCIucw10
201805060UTA,m4nlJy3RwYI
201805070CLE,vLCtQFX3Odo
201805070PHI,Ajv62p_uhlo
201805080GSW,1W9hY6lsals
201805080HOU,MmLkwieiaIw
201805090BOS,KatiNXR_wGU
201805130BOS,dM4gIkv-pwM
201805140HOU,rj4EfuPxmVc
201805150BOS,Ajv62p_uhlo
201805160HOU,yciMlT2cCbE
201805190CLE,3BTFutrY3Fs
201805200GSW,rj4EfuPxmVc
201805210CLE,r_liBadmQtQ
201805220GSW,heE9Vf2_F08
201805230BOS,-qGMpolsItE
201805240HOU,Lbz_54qafko
201805250CLE,Al3pDG23Vao
201805260GSW,e_6l4Oq-LLE
201805270BOS,Ajv62p_uhlo
201805280HOU,yciMlT2cCbE
201805310GSW,RgB5Ub1GNUU
201806030GSW,dek9OSrjHLg
201806060CLE,Mxv5h-RZWVs
201806080CLE,RgB5Ub1GNUU
