id,type,opponent,elapsedTime,event,teamScore,opponentScore,pointDifference
200110300MIN,RS,PHI,0.0,,0,0,0
200110300MIN,RS,PHI,30.0,,2,0,2
200110300MIN,RS,PHI,52.0,,2,1,1
200110300MIN,RS,PHI,100.0,,4,1,3
200110300MIN,RS,PHI,123.0,,4,2,2
200110300MIN,RS,PHI,123.0,,4,3,1
200110300MIN,RS,PHI,134.0,,6,3,3
200110300MIN,RS,PHI,175.0,,6,5,1
200110300MIN,RS,PHI,202.0,LC,6,7,-1
200110300MIN,RS,PHI,223.0,T,7,7,0
200110300MIN,RS,PHI,272.0,,7,10,-3
200110300MIN,RS,PHI,329.0,,7,12,-5
200110300MIN,RS,PHI,349.0,,9,12,-3
200110300MIN,RS,PHI,371.0,,9,14,-5
200110300MIN,RS,PHI,371.0,,9,15,-6
200110300MIN,RS,PHI,411.0,,9,17,-8
200110300MIN,RS,PHI,440.0,,9,19,-10
200110300MIN,RS,PHI,459.0,,11,19,-8
200110300MIN,RS,PHI,493.0,,11,21,-10
200110300MIN,RS,PHI,517.0,,13,21,-8
200110300MIN,RS,PHI,583.0,,15,21,-6
200110300MIN,RS,PHI,633.0,,16,21,-5
200110300MIN,RS,PHI,633.0,,17,21,-4
200110300MIN,RS,PHI,716.9,,17,23,-6
200110300MIN,RS,PHI,747.0,,17,25,-8
200110300MIN,RS,PHI,783.0,,20,25,-5
200110300MIN,RS,PHI,820.0,,22,25,-3
200110300MIN,RS,PHI,856.0,,24,25,-1
200110300MIN,RS,PHI,891.0,LC,26,25,1
200110300MIN,RS,PHI,931.0,,28,25,3
200110300MIN,RS,PHI,960.0,,30,25,5
200110300MIN,RS,PHI,1013.0,,31,25,6
200110300MIN,RS,PHI,1013.0,,32,25,7
200110300MIN,RS,PHI,1066.0,,32,27,5
200110300MIN,RS,PHI,1132.0,,34,27,7
200110300MIN,RS,PHI,1172.0,,36,27,9
200110300MIN,RS,PHI,1201.0,,38,27,11
200110300MIN,RS,PHI,1258.0,,40,27,13
200110300MIN,RS,PHI,1318.0,,40,28,12
200110300MIN,RS,PHI,1327.0,,42,28,14
200110300MIN,RS,PHI,1343.0,,42,30,12
200110300MIN,RS,PHI,1356.0,,43,30,13
200110300MIN,RS,PHI,1356.0,,44,30,14
200110300MIN,RS,PHI,1423.3,,44,33,11
200110300MIN,RS,PHI,1438.6,,46,33,13
200110300MIN,RS,PHI,1499.0,,46,35,11
200110300MIN,RS,PHI,1533.0,,46,36,10
200110300MIN,RS,PHI,1533.0,,46,37,9
200110300MIN,RS,PHI,1543.0,,48,37,11
200110300MIN,RS,PHI,1575.0,,50,37,13
200110300MIN,RS,PHI,1601.0,,50,39,11
200110300MIN,RS,PHI,1617.0,,52,39,13
200110300MIN,RS,PHI,1697.0,,52,41,11
200110300MIN,RS,PHI,1715.0,,54,41,13
200110300MIN,RS,PHI,1756.0,,54,42,12
200110300MIN,RS,PHI,1788.0,,56,42,14
200110300MIN,RS,PHI,1813.0,,56,45,11
200110300MIN,RS,PHI,1825.0,,58,45,13
200110300MIN,RS,PHI,1912.0,,60,45,15
200110300MIN,RS,PHI,1927.0,,60,46,14
200110300MIN,RS,PHI,1927.0,,60,47,13
200110300MIN,RS,PHI,1938.0,,62,47,15
200110300MIN,RS,PHI,1957.0,,62,50,12
200110300MIN,RS,PHI,2068.0,,62,52,10
200110300MIN,RS,PHI,2079.0,,64,52,12
