id,type,opponent,elapsedTime,event,teamScore,opponentScore,pointDifference
200110310CHI,RS,IND,0.0,,0,0,0
200110310CHI,RS,IND,40.0,,0,2,-2
200110310CHI,RS,IND,67.0,T,2,2,0
200110310CHI,RS,IND,88.0,LC,4,2,2
200110310CHI,RS,IND,111.0,T,4,4,0
200110310CHI,RS,IND,132.0,LC,4,5,-1
200110310CHI,RS,IND,132.0,,4,6,-2
200110310CHI,RS,IND,159.0,,5,6,-1
200110310CHI,RS,IND,162.0,LC,7,6,1
200110310CHI,RS,IND,173.0,LC,7,8,-1
200110310CHI,RS,IND,188.0,LC,9,8,1
200110310CHI,RS,IND,218.0,LC,9,10,-1
200110310CHI,RS,IND,236.0,LC,11,10,1
200110310CHI,RS,IND,262.0,LC,11,12,-1
200110310CHI,RS,IND,291.0,LC,13,12,1
200110310CHI,RS,IND,305.0,,15,12,3
200110310CHI,RS,IND,334.0,,16,12,4
200110310CHI,RS,IND,334.0,,16,13,3
200110310CHI,RS,IND,349.0,,18,13,5
200110310CHI,RS,IND,372.0,,18,14,4
200110310CHI,RS,IND,372.0,,18,15,3
200110310CHI,RS,IND,411.0,,19,15,4
200110310CHI,RS,IND,443.0,,19,17,2
200110310CHI,RS,IND,468.0,T,19,19,0
200110310CHI,RS,IND,490.0,,21,19,2
200110310CHI,RS,IND,531.0,,22,19,3
200110310CHI,RS,IND,531.0,,23,19,4
200110310CHI,RS,IND,563.0,,23,21,2
200110310CHI,RS,IND,585.0,,24,21,3
200110310CHI,RS,IND,585.0,,25,21,4
200110310CHI,RS,IND,603.0,,25,22,3
200110310CHI,RS,IND,603.0,,25,23,2
200110310CHI,RS,IND,620.0,,27,23,4
200110310CHI,RS,IND,628.0,,27,26,1
200110310CHI,RS,IND,673.3,,29,26,3
200110310CHI,RS,IND,684.9,,29,28,1
200110310CHI,RS,IND,720.0,,31,28,3
200110310CHI,RS,IND,743.0,,31,30,1
200110310CHI,RS,IND,786.0,,33,30,3
200110310CHI,RS,IND,796.0,,33,32,1
200110310CHI,RS,IND,885.0,T,33,33,0
200110310CHI,RS,IND,885.0,LC,33,34,-1
200110310CHI,RS,IND,998.0,,33,37,-4
200110310CHI,RS,IND,1006.0,,34,37,-3
